,Date,Gold,Silver,SP500,Median Home Price (NSA),Oil,bonds10Y,Inflation percentile,Growth percentile
13959,1897-01-01,,,4.22,,,,,
13960,1897-02-01,,,4.18,,,,,
13961,1897-03-01,,,4.19,,,,,
13962,1897-04-01,,,4.06,,,,,
13963,1897-05-01,,,4.08,,,,,
13964,1897-06-01,,,4.27,,,,,
13965,1897-07-01,,,4.46,,,,,
13966,1897-08-01,,,4.75,,,,,
13967,1897-09-01,,,4.98,,,,,
13968,1897-10-01,,,4.82,,,,,
13969,1897-11-01,,,4.65,,,,,
13970,1897-12-01,,,4.75,,,,,
13971,1898-01-01,,,4.88,,,,,
13972,1898-02-01,,,4.87,,,,,
13973,1898-03-01,,,4.65,,,,,
13974,1898-04-01,,,4.57,,,,,
13975,1898-05-01,,,4.87,,,,,
13976,1898-06-01,,,5.06,,,,,
13977,1898-07-01,,,5.08,,,,,
13978,1898-08-01,,,5.27,,,,,
13979,1898-09-01,,,5.26,,,,,
13980,1898-10-01,,,5.15,,,,,
13981,1898-11-01,,,5.32,,,,,
13982,1898-12-01,,,5.65,,,,,
13983,1899-01-01,,,6.08,,,,,
13984,1899-02-01,,,6.31,,,,,
13985,1899-03-01,,,6.4,,,,,
13986,1899-04-01,,,6.48,,,,,
13987,1899-05-01,,,6.21,,,,,
13988,1899-06-01,,,6.07,,,,,
13989,1899-07-01,,,6.28,,,,,
13990,1899-08-01,,,6.44,,,,,
13991,1899-09-01,,,6.37,,,,,
13992,1899-10-01,,,6.34,,,,,
13993,1899-11-01,,,6.46,,,,,
13994,1899-12-01,,,6.02,,,,,
13995,1900-01-01,,,6.1,,,,,
13996,1900-02-01,,,6.21,,,,,
13997,1900-03-01,,,6.26,,,,,
13998,1900-04-01,,,6.34,,,,,
13999,1900-05-01,,,6.04,,,,,
14000,1900-06-01,,,5.86,,,,,
14001,1900-07-01,,,5.86,,,,,
14002,1900-08-01,,,5.94,,,,,
14003,1900-09-01,,,5.8,,,,,
14004,1900-10-01,,,6.01,,,,,
14005,1900-11-01,,,6.48,,,,,
14006,1900-12-01,,,6.87,,,,,
14007,1901-01-01,,,7.07,,,,,
14008,1901-02-01,,,7.25,,,,,
14009,1901-03-01,,,7.51,,,,,
14010,1901-04-01,,,8.14,,,,,
14011,1901-05-01,,,7.73,,,,,
14012,1901-06-01,,,8.5,,,,,
14013,1901-07-01,,,7.93,,,,,
14014,1901-08-01,,,8.04,,,,,
14015,1901-09-01,,,8.0,,,,,
14016,1901-10-01,,,7.91,,,,,
14017,1901-11-01,,,8.08,,,,,
14018,1901-12-01,,,7.95,,,,,
14019,1902-01-01,,,8.12,,,,,
14020,1902-02-01,,,8.19,,,,,
14021,1902-03-01,,,8.2,,,,,
14022,1902-04-01,,,8.48,,,,,
14023,1902-05-01,,,8.46,,,,,
14024,1902-06-01,,,8.41,,,,,
14025,1902-07-01,,,8.6,,,,,
14026,1902-08-01,,,8.83,,,,,
14027,1902-09-01,,,8.85,,,,,
14028,1902-10-01,,,8.57,,,,,
14029,1902-11-01,,,8.24,,,,,
14030,1902-12-01,,,8.05,,,,,
14031,1903-01-01,,,8.46,,,,,
14032,1903-02-01,,,8.41,,,,,
14033,1903-03-01,,,8.08,,,,,
14034,1903-04-01,,,7.75,,,,,
14035,1903-05-01,,,7.6,,,,,
14036,1903-06-01,,,7.18,,,,,
14037,1903-07-01,,,6.85,,,,,
14038,1903-08-01,,,6.63,,,,,
14039,1903-09-01,,,6.47,,,,,
14040,1903-10-01,,,6.26,,,,,
14041,1903-11-01,,,6.28,,,,,
14042,1903-12-01,,,6.57,,,,,
14043,1904-01-01,,,6.68,,,,,
14044,1904-02-01,,,6.5,,,,,
14045,1904-03-01,,,6.48,,,,,
14046,1904-04-01,,,6.64,,,,,
14047,1904-05-01,,,6.5,,,,,
14048,1904-06-01,,,6.51,,,,,
14049,1904-07-01,,,6.78,,,,,
14050,1904-08-01,,,7.01,,,,,
14051,1904-09-01,,,7.32,,,,,
14052,1904-10-01,,,7.75,,,,,
14053,1904-11-01,,,8.17,,,,,
14054,1904-12-01,,,8.25,,,,,
14055,1905-01-01,,,8.43,,,,,
14056,1905-02-01,,,8.8,,,,,
14057,1905-03-01,,,9.05,,,,,
14058,1905-04-01,,,8.94,,,,,
14059,1905-05-01,,,8.5,,,,,
14060,1905-06-01,,,8.6,,,,,
14061,1905-07-01,,,8.87,,,,,
14062,1905-08-01,,,9.2,,,,,
14063,1905-09-01,,,9.23,,,,,
14064,1905-10-01,,,9.36,,,,,
14065,1905-11-01,,,9.31,,,,,
14066,1905-12-01,,,9.54,,,,,
14067,1906-01-01,,,9.87,,,,,
14068,1906-02-01,,,9.8,,,,,
14069,1906-03-01,,,9.56,,,,,
14070,1906-04-01,,,9.43,,,,,
14071,1906-05-01,,,9.18,,,,,
14072,1906-06-01,,,9.3,,,,,
14073,1906-07-01,,,9.06,,,,,
14074,1906-08-01,,,9.73,,,,,
14075,1906-09-01,,,10.03,,,,,
14076,1906-10-01,,,9.73,,,,,
14077,1906-11-01,,,9.93,,,,,
14078,1906-12-01,,,9.84,,,,,
14079,1907-01-01,,,9.56,,,,,
14080,1907-02-01,,,9.26,,,,,
14081,1907-03-01,,,8.35,,,,,
14082,1907-04-01,,,8.39,,,,,
14083,1907-05-01,,,8.1,,,,,
14084,1907-06-01,,,7.84,,,,,
14085,1907-07-01,,,8.14,,,,,
14086,1907-08-01,,,7.53,,,,,
14087,1907-09-01,,,7.45,,,,,
14088,1907-10-01,,,6.64,,,,,
14089,1907-11-01,,,6.25,,,,,
14090,1907-12-01,,,6.57,,,,,
14091,1908-01-01,,,6.85,,,,,
14092,1908-02-01,,,6.6,,,,,
14093,1908-03-01,,,6.87,,,,,
14094,1908-04-01,,,7.24,,,,,
14095,1908-05-01,,,7.63,,,,,
14096,1908-06-01,,,7.64,,,,,
14097,1908-07-01,,,7.92,,,,,
14098,1908-08-01,,,8.26,,,,,
14099,1908-09-01,,,8.17,,,,,
14100,1908-10-01,,,8.27,,,,,
14101,1908-11-01,,,8.83,,,,,
14102,1908-12-01,,,9.03,,,,,
14103,1909-01-01,,,9.06,,,,,
14104,1909-02-01,,,8.8,,,,,
14105,1909-03-01,,,8.92,,,,,
14106,1909-04-01,,,9.32,,,,,
14107,1909-05-01,,,9.63,,,,,
14108,1909-06-01,,,9.8,,,,,
14109,1909-07-01,,,9.94,,,,,
14110,1909-08-01,,,10.18,,,,,
14111,1909-09-01,,,10.19,,,,,
14112,1909-10-01,,,10.23,,,,,
14113,1909-11-01,,,10.18,,,,,
14114,1909-12-01,,,10.3,,,,,
14115,1910-01-01,,,10.08,,,,,
14116,1910-02-01,,,9.72,,,,,
14117,1910-03-01,,,9.96,,,,,
14118,1910-04-01,,,9.72,,,,,
14119,1910-05-01,,,9.56,,,,,
14120,1910-06-01,,,9.1,,,,,
14121,1910-07-01,,,8.64,,,,,
14122,1910-08-01,,,8.85,,,,,
14123,1910-09-01,,,8.91,,,,,
14124,1910-10-01,,,9.32,,,,,
14125,1910-11-01,,,9.31,,,,,
14126,1910-12-01,,,9.05,,,,,
14127,1911-01-01,,,9.27,,,,,
14128,1911-02-01,,,9.43,,,,,
14129,1911-03-01,,,9.32,,,,,
14130,1911-04-01,,,9.28,,,,,
14131,1911-05-01,,,9.48,,,,,
14132,1911-06-01,,,9.67,,,,,
14133,1911-07-01,,,9.63,,,,,
14134,1911-08-01,,,9.17,,,,,
14135,1911-09-01,,,8.67,,,,,
14136,1911-10-01,,,8.72,,,,,
14137,1911-11-01,,,9.07,,,,,
14138,1911-12-01,,,9.11,,,,,
14139,1912-01-01,,,9.12,,,,,
14140,1912-02-01,,,9.04,,,,,
14141,1912-03-01,,,9.3,,,,,
14142,1912-04-01,,,9.59,,,,,
14143,1912-05-01,,,9.58,,,,,
14144,1912-06-01,,,9.58,,,,,
14145,1912-07-01,,,9.59,,,,,
14146,1912-08-01,,,9.81,,,,,
14147,1912-09-01,,,9.86,,,,,
14148,1912-10-01,,,9.84,,,,,
14149,1912-11-01,,,9.73,,,,,
14150,1912-12-01,,,9.38,,,,,
14151,1913-01-01,,,9.3,,,,,
14152,1913-02-01,,,8.97,,,,,
14153,1913-03-01,,,8.8,,,,,
14154,1913-04-01,,,8.79,,,,,
14155,1913-05-01,,,8.55,,,,,
14156,1913-06-01,,,8.12,,,,,
14157,1913-07-01,,,8.23,,,,,
14158,1913-08-01,,,8.45,,,,,
14159,1913-09-01,,,8.53,,,,,
14160,1913-10-01,,,8.26,,,,,
14161,1913-11-01,,,8.05,,,,,
14162,1913-12-01,,,8.04,,,,,
14163,1914-01-01,,,8.37,,,,,
14164,1914-02-01,,,8.48,,,,,
14165,1914-03-01,,,8.32,,,,,
14166,1914-04-01,,,8.12,,,,,
14167,1914-05-01,,,8.17,,,,,
14168,1914-06-01,,,8.13,,,,,
14169,1914-07-01,,,7.68,,,,,
14170,1914-08-01,,,7.68,,,,,
14171,1914-09-01,,,7.68,,,,,
14172,1914-10-01,,,7.68,,,,,
14173,1914-11-01,,,7.68,,,,,
14174,1914-12-01,,,7.35,,,,,
0,1915-01-01,19.25,,7.48,,,,,
1,1915-02-01,19.25,,7.38,,,,,
2,1915-03-01,19.25,,7.57,,,,,
3,1915-04-01,19.25,,8.14,,,,,
4,1915-05-01,19.25,,7.95,,,,,
5,1915-06-01,19.25,,8.04,,,,,
6,1915-07-01,19.25,,8.01,,,,,
7,1915-08-01,19.25,,8.35,,,,,
8,1915-09-01,19.25,,8.66,,,,,
9,1915-10-01,19.25,,9.14,,,,,
10,1915-11-01,19.25,,9.46,,,,,
11,1915-12-01,19.25,,9.48,,,,,
12,1916-01-01,19.47,,9.33,,,,,
13,1916-02-01,19.47,,9.2,,,,,
14,1916-03-01,19.47,,9.17,,,,,
15,1916-04-01,19.47,,9.07,,,,,
16,1916-05-01,19.47,,9.27,,,,,
17,1916-06-01,19.47,,9.36,,,,,
18,1916-07-01,19.47,,9.23,,,,,
19,1916-08-01,19.47,,9.3,,,,,
20,1916-09-01,19.47,,9.68,,,,,
21,1916-10-01,19.47,,9.98,,,,,
22,1916-11-01,19.47,,10.21,,,,,
23,1916-12-01,19.47,,9.8,,,,,
24,1917-01-01,19.66,,9.57,,,,,
25,1917-02-01,19.66,,9.03,,,,,
26,1917-03-01,19.66,,9.31,,,,,
27,1917-04-01,19.66,,9.17,,,,,
28,1917-05-01,19.66,,8.86,,,,,
29,1917-06-01,19.66,,9.04,,,,,
30,1917-07-01,19.66,,8.79,,,,,
31,1917-08-01,19.66,,8.53,,,,,
32,1917-09-01,19.66,,8.12,,,,,
33,1917-10-01,19.66,,7.68,,,,,
34,1917-11-01,19.66,,7.04,,,,,
35,1917-12-01,19.66,,6.8,,,,,
36,1918-01-01,19.84,,7.21,,,,,
37,1918-02-01,19.84,,7.43,,,,,
38,1918-03-01,19.84,,7.28,,,,,
39,1918-04-01,19.84,,7.21,,,,,
40,1918-05-01,19.84,,7.44,,,,,
41,1918-06-01,19.84,,7.45,,,,,
42,1918-07-01,19.84,,7.51,,,,,
43,1918-08-01,19.84,,7.58,,,,,
44,1918-09-01,19.84,,7.54,,,,,
45,1918-10-01,19.84,,7.86,,,,,
46,1918-11-01,19.84,,8.06,,,,,
47,1918-12-01,19.84,,7.9,,,,,
48,1919-01-01,20.03,,7.85,,,,,
49,1919-02-01,20.03,,7.88,,,,,
50,1919-03-01,20.03,,8.12,,,,,
51,1919-04-01,20.03,,8.39,,,,,
52,1919-05-01,20.03,,8.97,,,,,
53,1919-06-01,20.03,,9.21,,,,,
54,1919-07-01,20.03,,9.51,,,,,
55,1919-08-01,20.03,,8.87,,,,,
56,1919-09-01,20.03,,9.01,,,,,
57,1919-10-01,20.03,,9.47,,,,,
58,1919-11-01,20.03,,9.19,,,,,
59,1919-12-01,20.03,,8.92,,,,,
60,1920-01-01,20.63,,8.83,,,,,
61,1920-02-01,20.63,,8.1,,,,,
62,1920-03-01,20.63,,8.67,,,,,
63,1920-04-01,20.63,,8.6,,,,,
64,1920-05-01,20.63,,8.06,,,,,
65,1920-06-01,20.63,,7.92,,,,,
66,1920-07-01,20.63,,7.91,,,,,
67,1920-08-01,20.63,,7.6,,,,,
68,1920-09-01,20.63,,7.87,,,,,
69,1920-10-01,20.63,,7.88,,,,,
70,1920-11-01,20.63,,7.48,,,,,
71,1920-12-01,20.63,,6.81,,,,,
72,1921-01-01,20.69,,7.11,,,,,
73,1921-02-01,20.69,,7.06,,,,,
74,1921-03-01,20.69,,6.88,,,,,
75,1921-04-01,20.69,,6.91,,,,,
76,1921-05-01,20.69,,7.12,,,,,
77,1921-06-01,20.69,,6.55,,,,,
78,1921-07-01,20.69,,6.53,,,,,
79,1921-08-01,20.69,,6.45,,,,,
80,1921-09-01,20.69,,6.61,,,,,
81,1921-10-01,20.69,,6.7,,,,,
82,1921-11-01,20.69,,7.06,,,,,
83,1921-12-01,20.69,,7.31,,,,,
84,1922-01-01,20.84,,7.3,,,,,
85,1922-02-01,20.84,,7.46,,,,,
86,1922-03-01,20.84,,7.74,,,,,
87,1922-04-01,20.84,,8.21,,,,,
88,1922-05-01,20.84,,8.53,,,,,
89,1922-06-01,20.84,,8.45,,,,,
90,1922-07-01,20.84,,8.51,,,,,
91,1922-08-01,20.84,,8.83,,,,,
92,1922-09-01,20.84,,9.06,,,,,
93,1922-10-01,20.84,,9.26,,,,,
94,1922-11-01,20.84,,8.8,,,,,
95,1922-12-01,20.84,,8.78,,,,,
96,1923-01-01,20.75,,8.9,,,,,
97,1923-02-01,20.75,,9.28,,,,,
98,1923-03-01,20.75,,9.43,,,,,
99,1923-04-01,20.75,,9.1,,,,,
100,1923-05-01,20.75,,8.67,,,,,
101,1923-06-01,20.75,,8.34,,,,,
102,1923-07-01,20.75,,8.06,,,,,
103,1923-08-01,20.75,,8.1,,,,,
104,1923-09-01,20.75,,8.15,,,,,
105,1923-10-01,20.75,,8.03,,,,,
106,1923-11-01,20.75,,8.27,,,,,
107,1923-12-01,20.75,,8.55,,,,,
108,1924-01-01,20.78,,8.83,,,,,
109,1924-02-01,20.78,,8.87,,,,,
110,1924-03-01,20.78,,8.7,,,,,
111,1924-04-01,20.78,,8.5,,,,,
112,1924-05-01,20.78,,8.47,,,,,
113,1924-06-01,20.78,,8.63,,,,,
114,1924-07-01,20.78,,9.03,,,,,
115,1924-08-01,20.78,,9.34,,,,,
116,1924-09-01,20.78,,9.25,,,,,
117,1924-10-01,20.78,,9.13,,,,,
118,1924-11-01,20.78,,9.64,,,,,
119,1924-12-01,20.78,,10.16,,,,,
120,1925-01-01,20.75,,10.58,,,,,
121,1925-02-01,20.75,,10.67,,,,,
122,1925-03-01,20.75,,10.39,,,,,
123,1925-04-01,20.75,,10.28,,,,,
124,1925-05-01,20.75,,10.61,,,,,
125,1925-06-01,20.75,,10.8,,,,,
126,1925-07-01,20.75,,11.1,,,,,
127,1925-08-01,20.75,,11.25,,,,,
128,1925-09-01,20.75,,11.51,,,,,
129,1925-10-01,20.75,,11.89,,,,,
130,1925-11-01,20.75,,12.26,,,,,
131,1925-12-01,20.75,,12.46,,,,,
132,1926-01-01,20.72,,12.65,,,,,
133,1926-02-01,20.72,,12.67,,,,,
134,1926-03-01,20.72,,11.81,,,,,
135,1926-04-01,20.72,,11.48,,,,,
136,1926-05-01,20.72,,11.56,,,,,
137,1926-06-01,20.72,,12.11,,,,,
138,1926-07-01,20.72,,12.62,,,,,
139,1926-08-01,20.72,,13.12,,,,,
140,1926-09-01,20.72,,13.32,,,,,
141,1926-10-01,20.72,,13.02,,,,,
142,1926-11-01,20.72,,13.19,,,,,
143,1926-12-01,20.72,,13.49,,,,,
144,1927-01-01,20.75,,13.4,,,,,
145,1927-02-01,20.75,,13.66,,,,,
146,1927-03-01,20.75,,13.87,,,,,
147,1927-04-01,20.75,,14.21,,,,,
148,1927-05-01,20.75,,14.7,,,,,
149,1927-06-01,20.75,,14.89,,,,,
150,1927-07-01,20.75,,15.22,,,,,
151,1927-08-01,20.75,,16.03,,,,,
152,1927-09-01,20.75,,16.94,,,,,
153,1927-10-01,20.75,,16.68,,,,,
154,1927-11-01,20.75,,17.06,,,,,
155,1927-12-01,20.75,,17.46,,,,,
156,1928-01-01,20.78,,17.53,,,,,
157,1928-02-01,20.78,,17.32,,,,,
158,1928-03-01,20.78,,18.25,,,,,
159,1928-04-01,20.78,,19.4,,,,,
160,1928-05-01,20.78,,20.0,,,,,
161,1928-06-01,20.78,,19.02,,,,,
162,1928-07-01,20.78,,19.16,,,,,
163,1928-08-01,20.78,,19.78,,,,,
164,1928-09-01,20.78,,21.17,,,,,
165,1928-10-01,20.78,,21.6,,,,,
166,1928-11-01,20.78,,23.06,,,,,
167,1928-12-01,20.78,,23.15,,,,,
168,1929-01-01,20.72,,24.86,,,,,
169,1929-02-01,20.72,,24.99,,,,,
170,1929-03-01,20.72,,25.43,,,,,
171,1929-04-01,20.72,,25.28,,,,,
172,1929-05-01,20.72,,25.66,,,,,
173,1929-06-01,20.72,,26.15,,,,,
174,1929-07-01,20.72,,28.48,,,,,
175,1929-08-01,20.72,,30.1,,,,,
176,1929-09-01,20.72,,31.3,,,,,
177,1929-10-01,20.72,,27.99,,,,,
178,1929-11-01,20.72,,20.58,,,,,
179,1929-12-01,20.72,,21.4,,,,,
180,1930-01-01,20.69,,21.71,,,,,
181,1930-02-01,20.69,,23.07,,,,,
182,1930-03-01,20.69,,23.94,,,,,
183,1930-04-01,20.69,,25.46,,,,,
184,1930-05-01,20.69,,23.94,,,,,
185,1930-06-01,20.69,,21.52,,,,,
186,1930-07-01,20.69,,21.06,,,,,
187,1930-08-01,20.69,,20.79,,,,,
188,1930-09-01,20.69,,20.78,,,,,
189,1930-10-01,20.69,,17.92,,,,,
190,1930-11-01,20.69,,16.62,,,,,
191,1930-12-01,20.69,,15.51,,,,,
192,1931-01-01,22.59,,15.98,,,,,
193,1931-02-01,22.59,,17.2,,,,,
194,1931-03-01,22.59,,17.53,,,,,
195,1931-04-01,22.59,,15.86,,,,,
196,1931-05-01,22.59,,14.33,,,,,
197,1931-06-01,22.59,,13.87,,,,,
198,1931-07-01,22.59,,14.33,,,,,
199,1931-08-01,22.59,,13.9,,,,,
200,1931-09-01,22.59,,11.83,,,,,
201,1931-10-01,22.59,,10.25,,,,,
202,1931-11-01,22.59,,10.39,,,,,
203,1931-12-01,22.59,,8.44,,,,,
204,1932-01-01,20.78,,8.3,,,,,
205,1932-02-01,20.78,,8.23,,,,,
206,1932-03-01,20.78,,8.26,,,,,
207,1932-04-01,20.78,,6.28,,,,,
208,1932-05-01,20.78,,5.51,,,,,
209,1932-06-01,20.78,,4.77,,,,,
210,1932-07-01,20.78,,5.01,,,,,
211,1932-08-01,20.78,,7.53,,,,,
212,1932-09-01,20.78,,8.26,,,,,
213,1932-10-01,20.78,,7.12,,,,,
214,1932-11-01,20.78,,7.05,,,,,
215,1932-12-01,20.78,,6.82,,,,,
216,1933-01-01,26.47,,7.09,,,,,
217,1933-02-01,26.47,,6.25,,,,,
218,1933-03-01,26.47,,6.23,,,,,
219,1933-04-01,26.47,,6.89,,,,,
220,1933-05-01,26.47,,8.87,,,,,
221,1933-06-01,26.47,,10.39,,,,,
222,1933-07-01,26.47,,11.23,,,,,
223,1933-08-01,26.47,,10.67,,,,,
224,1933-09-01,26.47,,10.58,,,,,
225,1933-10-01,26.47,,9.55,,,,,
226,1933-11-01,26.47,,9.78,,,,,
227,1933-12-01,26.47,,9.97,,,,,
228,1934-01-01,35.0,,10.54,,,,,
229,1934-02-01,35.0,,11.32,,,,,
230,1934-03-01,35.0,,10.74,,,,,
231,1934-04-01,35.0,,10.92,,,,,
232,1934-05-01,35.0,,9.81,,,,,
233,1934-06-01,35.0,,9.94,,,,,
234,1934-07-01,35.0,,9.47,,,,,
235,1934-08-01,35.0,,9.1,,,,,
236,1934-09-01,35.0,,8.88,,,,,
237,1934-10-01,35.0,,8.95,,,,,
238,1934-11-01,35.0,,9.2,,,,,
239,1934-12-01,35.0,,9.26,,,,,
240,1935-01-01,35.0,,9.26,,,,,
241,1935-02-01,35.0,,8.98,,,,,
242,1935-03-01,35.0,,8.41,,,,,
243,1935-04-01,35.0,,9.04,,,,,
244,1935-05-01,35.0,,9.75,,,,,
245,1935-06-01,35.0,,10.12,,,,,
246,1935-07-01,35.0,,10.65,,,,,
247,1935-08-01,35.0,,11.37,,,,,
248,1935-09-01,35.0,,11.61,,,,,
249,1935-10-01,35.0,,11.92,,,,,
250,1935-11-01,35.0,,13.04,,,,,
251,1935-12-01,35.0,,13.04,,,,,
252,1936-01-01,35.0,,13.76,,,,,
253,1936-02-01,35.0,,14.55,,,,,
254,1936-03-01,35.0,,14.86,,,,,
255,1936-04-01,35.0,,14.88,,,,,
256,1936-05-01,35.0,,14.09,,,,,
257,1936-06-01,35.0,,14.69,,,,,
258,1936-07-01,35.0,,15.56,,,,,
259,1936-08-01,35.0,,15.87,,,,,
260,1936-09-01,35.0,,16.05,,,,,
261,1936-10-01,35.0,,16.89,,,,,
262,1936-11-01,35.0,,17.36,,,,,
263,1936-12-01,35.0,,17.06,,,,,
264,1937-01-01,35.0,,17.59,,,,,
265,1937-02-01,35.0,,18.11,,,,,
266,1937-03-01,35.0,,18.09,,,,,
267,1937-04-01,35.0,,17.01,,,,,
268,1937-05-01,35.0,,16.25,,,,,
269,1937-06-01,35.0,,15.64,,,,,
270,1937-07-01,35.0,,16.57,,,,,
271,1937-08-01,35.0,,16.74,,,,,
272,1937-09-01,35.0,,14.37,,,,,
273,1937-10-01,35.0,,12.28,,,,,
274,1937-11-01,35.0,,11.2,,,,,
275,1937-12-01,35.0,,11.02,,,,,
276,1938-01-01,35.0,,11.31,,,,,
277,1938-02-01,35.0,,11.04,,,,,
278,1938-03-01,35.0,,10.31,,,,,
279,1938-04-01,35.0,,9.89,,,,,
280,1938-05-01,35.0,,9.98,,,,,
281,1938-06-01,35.0,,10.21,,,,,
282,1938-07-01,35.0,,12.24,,,,,
283,1938-08-01,35.0,,12.31,,,,,
284,1938-09-01,35.0,,11.75,,,,,
285,1938-10-01,35.0,,13.06,,,,,
286,1938-11-01,35.0,,13.07,,,,,
287,1938-12-01,35.0,,12.69,,,,,
288,1939-01-01,34.69,,12.5,,,,,
289,1939-02-01,34.69,,12.4,,,,,
290,1939-03-01,34.69,,12.39,,,,,
291,1939-04-01,34.69,,10.83,,,,,
292,1939-05-01,34.69,,11.23,,,,,
293,1939-06-01,34.69,,11.43,,,,,
294,1939-07-01,34.69,,11.71,,,,,
295,1939-08-01,34.69,,11.54,,,,,
296,1939-09-01,34.69,,12.77,,,,,
297,1939-10-01,34.69,,12.9,,,,,
298,1939-11-01,34.69,,12.67,,,,,
299,1939-12-01,34.69,,12.37,,,,,
300,1940-01-01,34.06,,12.3,,,,,
301,1940-02-01,34.06,,12.22,,,,,
302,1940-03-01,34.06,,12.15,,,,,
303,1940-04-01,34.06,,12.27,,,,,
304,1940-05-01,34.06,,10.58,,,,,
305,1940-06-01,34.06,,9.67,,,,,
306,1940-07-01,34.06,,9.99,,,,,
307,1940-08-01,34.06,,10.2,,,,,
308,1940-09-01,34.06,,10.63,,,,,
309,1940-10-01,34.06,,10.73,,,,,
310,1940-11-01,34.06,,10.98,,,,,
311,1940-12-01,34.06,,10.53,,,,,
312,1941-01-01,34.06,,10.55,,,,,
313,1941-02-01,34.06,,9.89,,,,,
314,1941-03-01,34.06,,9.95,,,,,
315,1941-04-01,34.06,,9.64,,,,,
316,1941-05-01,34.06,,9.43,,,,,
317,1941-06-01,34.06,,9.76,,,,,
318,1941-07-01,34.06,,10.26,,,,,
319,1941-08-01,34.06,,10.21,,,,,
320,1941-09-01,34.06,,10.24,,,,,
321,1941-10-01,34.06,,9.83,,,,,
322,1941-11-01,34.06,,9.37,,,,,
323,1941-12-01,34.06,,8.76,,,,,
324,1942-01-01,34.06,,8.93,,,,,
325,1942-02-01,34.06,,8.65,,,,,
326,1942-03-01,34.06,,8.18,,,,,
327,1942-04-01,34.06,,7.84,,,,,
328,1942-05-01,34.06,,7.93,,,,,
329,1942-06-01,34.06,,8.33,,,,,
330,1942-07-01,34.06,,8.64,,,,,
331,1942-08-01,34.06,,8.59,,,,,
332,1942-09-01,34.06,,8.68,,,,,
333,1942-10-01,34.06,,9.32,,,,,
334,1942-11-01,34.06,,9.47,,,,,
335,1942-12-01,34.06,,9.52,,,,,
336,1943-01-01,34.06,,10.09,,,,,
337,1943-02-01,34.06,,10.69,,,,,
338,1943-03-01,34.06,,11.07,,,,,
339,1943-04-01,34.06,,11.44,,,,,
340,1943-05-01,34.06,,11.89,,,,,
341,1943-06-01,34.06,,12.1,,,,,
342,1943-07-01,34.06,,12.35,,,,,
343,1943-08-01,34.06,,11.74,,,,,
344,1943-09-01,34.06,,11.99,,,,,
345,1943-10-01,34.06,,11.88,,,,,
346,1943-11-01,34.06,,11.33,,,,,
347,1943-12-01,34.06,,11.48,,,,,
348,1944-01-01,34.06,,11.85,,,,,
349,1944-02-01,34.06,,11.77,,,,,
350,1944-03-01,34.06,,12.1,,,,,
351,1944-04-01,34.06,,11.89,,,,,
352,1944-05-01,34.06,,12.1,,,,,
353,1944-06-01,34.06,,12.67,,,,,
354,1944-07-01,34.06,,13.0,,,,,
355,1944-08-01,34.06,,12.81,,,,,
356,1944-09-01,34.06,,12.6,,,,,
357,1944-10-01,34.06,,12.91,,,,,
358,1944-11-01,34.06,,12.82,,,,,
359,1944-12-01,34.06,,13.1,,,,,
360,1945-01-01,35.0,,13.49,,,,,
361,1945-02-01,35.0,,13.94,,,,,
362,1945-03-01,35.0,,13.93,,,,,
363,1945-04-01,35.0,,14.28,,,,,
364,1945-05-01,35.0,,14.82,,,,,
365,1945-06-01,35.0,,15.09,,,,,
366,1945-07-01,35.0,,14.78,,,,,
367,1945-08-01,35.0,,14.83,,,,,
368,1945-09-01,35.0,,15.84,,,,,
369,1945-10-01,35.0,,16.5,,,,,
370,1945-11-01,35.0,,17.04,,,,,
371,1945-12-01,35.0,,17.33,,,,,
372,1946-01-01,35.0,,18.02,,,,,
373,1946-02-01,35.0,,18.07,,,,,
374,1946-03-01,35.0,,17.53,,,,,
375,1946-04-01,35.0,,18.66,,,,,
376,1946-05-01,35.0,,18.7,,,,,
377,1946-06-01,35.0,,18.58,,,,,
378,1946-07-01,35.0,,18.05,,,,,
379,1946-08-01,35.0,,17.7,,,,,
380,1946-09-01,35.0,,15.09,,,,,
381,1946-10-01,35.0,,14.75,,,,,
382,1946-11-01,35.0,,14.69,,,,,
383,1946-12-01,35.0,,15.13,,,,,
384,1947-01-01,35.0,,15.21,,,,,
385,1947-02-01,35.0,,15.8,,,,,
386,1947-03-01,35.0,,15.16,,,,,
387,1947-04-01,35.0,,14.6,,,,,
388,1947-05-01,35.0,,14.34,,,,,
389,1947-06-01,35.0,,14.84,,,,,
390,1947-07-01,35.0,,15.77,,,,,
391,1947-08-01,35.0,,15.46,,,,,
392,1947-09-01,35.0,,15.06,,,,,
393,1947-10-01,35.0,,15.45,,,,,
394,1947-11-01,35.0,,15.27,,,,,
395,1947-12-01,35.0,,15.03,,,,,
396,1948-01-01,35.0,,14.83,,,,,
397,1948-02-01,35.0,,14.1,,,,,
398,1948-03-01,35.0,,14.3,,,,,
399,1948-04-01,35.0,,15.4,,,,,
400,1948-05-01,35.0,,16.15,,,,,
401,1948-06-01,35.0,,16.82,,,,,
402,1948-07-01,35.0,,16.42,,,,,
403,1948-08-01,35.0,,15.94,,,,,
404,1948-09-01,35.0,,15.76,,,,,
405,1948-10-01,35.0,,16.19,,,,,
406,1948-11-01,35.0,,15.29,,,,,
407,1948-12-01,35.0,,15.19,,,,,
408,1949-01-01,31.88,,15.36,,,,,
